ID,Name,Countries,Country Codes,ISO639-3 Codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Description of the location
1552,Bharmauri,India,IND,gbk,Definitely endangered,3976,32.4912,76.8383,Himachal Pradesh
1181,Bunan,India,IND,bfu,Definitely endangered,4000,32.7503,76.2451,
1313,Baga Manduri,Guinea,GIN,bmb,Definitely endangered,4000,10.0986,-14.0405,
1044,Botlikh,Russian Federation,RUS,bph,Definitely endangered,4000,42.6602,46.2222,the villages of Botlikh and Miarsu in Botlikh County in the Republic of Daghestan
13,Baga Sitemu,Guinea,GIN,bsp,Severely endangered,4000,10.1094,-14.1586,
2404,Younuo Bunu,China,CHN,buh,Definitely endangered,4000,25.1463,106.5405,
670,"Kari'ña (Guyana, Suriname)","Guyana, Suriname","GUY, SUR","car, ciy",Severely endangered,4000,6.8828,-60.2929,"Guyana Northwest District. Coastal area of Suriname, on the Coppename, Saramacca, Suriname, and Marowijne rivers. "
581,Cha'palaa,Ecuador,ECU,cbi,Definitely endangered,4000,0.9386,-79.0055,"Northwestern coastal jungle of Ecuador in the province of Esmeraldas along the Cayapas River and its tributaries (Onzole, Canandé, Sucio, Cojimíes, and others), in the counties of San Lorenzo, Eloy
Alfaro, Río Verde and Muisne."
749,Cashinahua (Peru),Peru,PER,cbs,Definitely endangered,4000,-10.3581,-71.5869,"Departamento de Ucayali, Provincia de Purús; cuenca de los río Curanja y Purús. Aldea de Puerto Rey, entre otras."
1431,Sinkiang Dagur,China,CHN,dta,Definitely endangered,4000,46.7737,83.0017,Tacheng Prefecture in Xinjiang Uygur Autonomous Region; an outlying dialect of Dagur not listed separately by the SIL
459,Evenki (Manchuria),China,CHN,"evn, orh",Severely endangered,4000,50.34,123.43,"in China, four dialects of Evenki are officially classified under ‘Orochen’ (Oroqen) nationality: speakers of Orochen proper live scattered around Oroqen Autonomous Banner in Hulun Buir League in northeastern Inner Mongolia; the speakers of the other dialects live along the Amur basin in northwestern Heilongjiang Province: Kumarchen (or Manegir) in the Kumara basin on the upper Amur, Selpechen in the Fa and Selpe basins on the middle Amur, and Birarchen (or Birar) in the Xun and Zhan basins; two recent immigrant groups of Evenki speakers from Russia belong to the official ‘Evenki’ (Ewenke) nationality: the Manchurian Reindeer Tungus (‘Yakut Ewenke’) in Chen Barag Banner in Hulun Buir League in Inner Mongolia, and the Khamnigan (Tungus Ewenke) in Chen Baerhu Banner in Hulun Buir League"
1047,Godoberi,Russian Federation,RUS,gdo,Definitely endangered,4000,42.643,46.1027,the large village of Godoberi and two small villages Zibirkhali and Beledi in Botlikh County in the Republic of Daghestan
1097,Aka,"India, Sudan","IND, SDN",hru,Definitely endangered,4000,27.1666,92.6312,Bichom valley in West Kameng Dt
523,Gazhuo,China,CHN,kaf,Definitely endangered,4000,24.0959,102.5463,
878,Acoma-Laguna,United States of America,USA,kjq,Definitely endangered,4000,34.8964,-107.5816,"Spoken in Acoma and Laguna pueblos in northwestern New Mexico, west of Albuquerque. (Laguna is at Lat. N 35/93/14.97, Long. W 107/19/45.57.)"
1127,Shingsaba,"China, Nepal","CHN, NPL",lhm,Vulnerable,4000,27.7163,87.4731,Sankhuvā Sabhā district as far as the Tibetan border
1441,Taa,Botswana,BWA,nmn,Definitely endangered,4000,-24.1367,20.1049,"Pointer at centre of settlment area, Botswana (3500?) and Namibia (500)."
2312,Napu,Indonesia,IDN,npy,Vulnerable,4000,-1.2882,120.2536,Sulawesi
2316,Rahambuu,Indonesia,IDN,raz,Vulnerable,4000,-3.1898,121.0858,Sulawesi
54,Tennet,Sudan,SDN,tex,Vulnerable,4000,4.8611,33.2226,"Lopit Hills, northeast of Torit, 5 villages"
2174,Lishan Didan (Israel),Israel,ISR,trg,Severely endangered,4000,32.0383,34.7827,"All over the country, especially areas of Tel Aviv and Jerusalem"
1920,Wapishana (Brazil),Brazil,BRA,wap,Definitely endangered,4000,2.8113,-61.2377,
1932,Yanomám,Brazil,BRA,wca,Vulnerable,4000,3.3818,-63.8085,
1981,Yanomami (Venezuela),Venezuela (Bolivarian Republic of),VEN,wck,Vulnerable,4000,2.5918,-64.7314,"Southeastern part of the state of Amazonas (sources of the Orinoco, Sierra de Parima), straddling the border with Brazil. Many more Yanomami live in Brazil."
1908,Yagua,Peru,PER,yad,Definitely endangered,4000,-3.3598,-72.3779,
717,Zenaga (Mauritania),Mauritania,MRT,zen,Severely endangered,4000,17.3086,-13.0078,"Berber is spoken in the Trarza region, mainly in the vicinity of Rkiz but also Boutilimit  and Mederdra and near the border with Senegal."
2233,Maleng,Lao People's Democratic Republic,LAO,,Definitely endangered,4000,18.0166,105,
906,Western Zoque,Mexico,MEX,,Vulnerable,4100,16.9063,-91.7333,"Municipalities of San Miguel Chimalapas, Santa María Chimalapas, state of Oaxaca"
1545,Atikamekw,Canada,CAN,atj,Vulnerable,4155,47.2104,-74.3827,Spread over 3 communities in Canada
267,Eastern Montagnais,Canada,CAN,moe,Vulnerable,4180,50.2136,-66.193,Spread over 6 communities in Canada
1744,Bwisi,"Congo, Gabon","COG, GAB",bwz,Definitely endangered,4248,-3.5572,11.4477,
1742,Gyele,"Cameroon, Equatorial Guinea","CMR, GNQ",gyi,Definitely endangered,4280,2.2241,9.8986,
1101,Puma,Nepal,NPL,pum,Severely endangered,4310,26.9692,86.9004,Khoṭāṅ district
1327,Tafi,Ghana,GHA,tcd,Vulnerable,4400,6.73,0.4421,
58,Ebang,Sudan,SDN,hbn,Severely endangered,4412,11.313,30.5886,
1673,Arbore,Ethiopia,ETH,arv,Definitely endangered,4441,5.069,36.892,
688,Southern East Cree,Canada,CAN,crj,Vulnerable,4455,50.587,-73.6365,Spread over 4 communities in Canada
1111,Wambule,Nepal,NPL,wme,Vulnerable,4471,27.1746,86.4363,"Okhalḍhuṅgā, Khoṭāṅ and Udaypur districts, around the conﬂuence of the Dūdhkosī and Sunkosī rivers."
748,Nomatsiguenga,Peru,PER,not,Severely endangered,4500,-11.3292,-74.3664,"Departamento de  Junín, prov. de  Satipo, distrito de  Pangoa"
308,Piapoko,"Colombia, Venezuela (Bolivarian Republic of)","COL, VEN",pio,Definitely endangered,4500,4.0396,-68.0712,
713,Tokelauan,Tokelau,TKL,tkl,Severely endangered,4500,-9.1699,-171.8206,Tokelau and New Zealand
2326,Wotu,Indonesia,IDN,wtw,Vulnerable,4500,-2.6303,120.888,Sulawesi
1689,Afitti,Sudan,SDN,aft,Severely endangered,4512,12.4419,30.7534,
2373,Qikiqtaaluk uannangani,Canada,CAN,ike,Vulnerable,4550,69.3878,-81.615,Spread over 8 communities in Canada
1427,Saryg Yugur,China,CHN,ybe,Severely endangered,4600,39.2747,98.8439,the western parts of Sunan Yughur Autonomous County of Gansu Province
1086,Dungmali,Nepal,NPL,raa,Definitely endangered,4609,27.1874,87.1902,northeastern Bhojpur district
954,Zapotec of Petapa,Mexico,MEX,zpe,Definitely endangered,4613,16.8333,-95.1166,"Locality of Santa María Petapa, state of Oaxaca"
1283,Puebla Mazatec,Mexico,MEX,,Vulnerable,4660,18.476,-96.8351,"Municipalities of San Sebastián Tlacotepec, Coyomepan, San Lorenzo Cuaunecuiltitla, and Santa Ana Ateixtlahuaca in the state of Puebla"
151,Kivallirmiutut,Canada,CAN,ike,Vulnerable,4675,61.0982,-94.1201,Spread over 5 communities in Canada
2028,Taroko,China,CHN,trv,Vulnerable,4750,24.0916,121.5218,Taiwan Province
993,Northern Tlapanec,Mexico,MEX,,Vulnerable,4771,17.4203,-98.7814,"Municipality of Zapotitlán Tablas, state of Guerrero"
1160,Tsum,Nepal,NPL,ttz,Definitely endangered,4786,28.4723,85.008,banks of Shar river
2057,Romani (Colombia),Colombia,COL,,Vulnerable,4858,,,"Se ubican en los departamentos de Atlántico y Bolivar en la costa caribe, Norte de Santander y Santander en la frontera colombo-venezolana, en Bogotá D.C. y en el suroccidente de Colombia en los departamentos de Valle del Cauca y Nariño"
468,Dolgan,Russian Federation,RUS,dlg,Definitely endangered,4865,71.3851,97.3388,Dudinka and Khatanga counties in former Taymyr (Dolgan and Nenets) Autonomous District; Anabar County in the Republic of Sakha (Yakutia); an outlying dialect of Yakut
1125,Jirel,Nepal,NPL,jul,Definitely endangered,4919,27.6419,86.2123,Dolakha district
983,Bokar,"China, India","CHN, IND",adi,Vulnerable,5000,28.8735,94.3807,"scattered villages in West Siang Dt., west of Tuting."
2220,Akeu,"Lao People's Democratic Republic, Myanmar, Thailand","LAO, MMR, THA",aeu,Definitely endangered,5000,21.5833,101.0166,
2454,Moroccan Judeo-Arabic (Morocco),Morocco,MAR,aju,Severely endangered,5000,34.0435,-5.0097,Féz and other urban centres
1349,Molise Croatian,Italy,ITA,"bos, hrv, srp",Severely endangered,5000,41.8787,14.7065,"the villages of Montemitro (Mundimitar), San Felice del Molise (Filić, or Stifilić), and Acquaviva Collecroce (Kruč, or Živa voda) in Campobasso Province in southern Molise; large émigré communities e.g. in Australia; an outlying dialect of Serbo-Croat not listed separately by the SIL"
1193,Pu,India,IND,caq,Critically endangered,5000,8.2549,93.1022,Car Nicobar Island
2002,Cubeo (Colombia),Colombia,COL,cub,Vulnerable,5000,1.5,-70.5,"Localizados en Colombia, Brasil y Venezuela. En Colombia se encuentran en el Departamento del vaupés a lo largo de los ríos Vaupés, Kaduyarí y Querarí."
123,Dhaiso,United Republic of Tanzania,TZA,dhs,Definitely endangered,5000,-5.0745,38.4741,Bwiti and Magati villages
450,Dagur (Hailar),China,CHN,dta,Definitely endangered,5000,48.6111,119.7949,Ewenki Autonomous Banner in Hulun Buir League south of the city of Hailar
1922,Guarayu,Bolivia (Plurinational State of),BOL,gyr,Definitely endangered,5000,-15.919,-62.8747,
870,Hopi,United States of America,USA,hop,Vulnerable,5000,35.8721,-110.6205,"Spoken in the villages of First Mesa, Second Mesa, and Third Mesa."
30,Ilue,Nigeria,NGA,ilv,Critically endangered,5000,4.9185,8.2397,
117,Kami,United Republic of Tanzania,TZA,kcu,Severely endangered,5000,-6.8937,37.1337,
2183,Korandje,Algeria,DZA,kcy,Severely endangered,5000,29.4049,-3.2605,"Tabelbala, Ksar Sidi Zekri (Kora in Korandje) and Ksar Cheraïa (Ifrenio), as well as Sidi Makhlouf (Yami)."
1602,Kalasha,Pakistan,PAK,kls,Severely endangered,5000,35.6684,71.7201,"Southern Chitral District, NWFP, Pakistan"
1188,Kom,India,IND,kmm,Definitely endangered,5000,24.0414,93.6639,"Manipur, Churachandandpur, Tamenglong and Senapati districts"
1040,Bagvalal,Russian Federation,RUS,kva,Definitely endangered,5000,42.5247,46.192,"the villages of Khushtada, Tlondoda, Kvanada, and Gemerso in Tsumada County and the villages of Tlissi and Tlibisho in Akhvakh County as well as in a number of expatriate communities elsewhere in the Republic of Daghestan"
2068,Khojki,Oman,OMN,luv,Severely endangered,5000,23.6193,58.5653,"The Matrah harbor area of Muscat, primarily within Sur Lawatiya, an old walled quarter facing the harbor, but now in other areas of the capital.  "
531,Lachi,Viet Nam,VNM,lwh,Definitely endangered,5000,22.5,104.1333,
1979,Yecuana (Venezuela),Venezuela (Bolivarian Republic of),VEN,mch,Vulnerable,5000,4.8501,-64.5117,"Upper Ventuari, Upper Caura, in the states of Bolívar and Amazonas (Venezuela). Also in Brazil."
2426,Mak,China,CHN,mkg,Definitely endangered,5000,25.5532,107.3809,
288,Barí,Colombia,COL,mot,Vulnerable,5000,9.0261,-73.2678,"Sierra de Motilones and Catatumbo river area (state of Norte de Santander, Colombia; state of Zuilia, Venezuela)."
900,Creek,United States of America,USA,mus,Definitely endangered,5000,35.6319,-95.9616,"In the  territory of the Muscogee (Creek) Nation (in 11 Counties in Oklahoma: Creek, Hughes (Tukvpvtce), Mayes, McIntosh, Muskogee, Okfuskee, Okmulgee, Rogers, Seminole, Tulsa, and Wagoner) and Seminole Nation in east-central Oklahoma (at Lat. N 35/08/41 Long. W 96/29/36), and on the Brighton Reservation in Florida (at Lat. N 27/04/50.34 Long. W 81/04/43.70).  "
1671,Bambassi,Ethiopia,ETH,myf,Definitely endangered,5000,9.7469,34.7662,
2436,Namuyi,China,CHN,nmy,Vulnerable,5000,28.0727,101.9565,
2429,Anung (China),China,CHN,nun,Critically endangered,5000,26.7368,98.7766,
307,Patamona (Guyana),Guyana,GUY,pbc,Vulnerable,5000,4.5873,-59.8095,Upland Savannah in the Pakaraima mountains
1206,Gorum,India,IND,pcj,Definitely endangered,5000,18.667,83.0346,"Orissa, Koraput Dt."
2313,Padoe,Indonesia,IDN,pdo,Vulnerable,5000,-2.6467,121.2615,Sulawesi
709,Manihiki,Cook Islands,COK,rkh,Definitely endangered,5000,-10.4,-161,Rakahanga and Manihiki Islands
388,Megleno-Romanian,"Greece, The former Yugoslav Republic of Macedonia","GRC, MKD",ruq,Severely endangered,5000,41.1042,22.2025,"the Meglen (Μογλενά) region where the Vardar (Axios) River crosses the border between the FYROM and Greece; original villages Umă (Huma) in the FYROM, and Ľumniţă (Σκρά), Cupă (Κούπα), Oşiń (Άρχάγγελος), Birislăv (Περίκλεα), Lunḑiń (Λαγκαδιά), Ţărnareca (Κάρπι) and Nănti, Nǫnti (Νότια) in Greece; many have left the original area; further émigré communities in Romania and Turkey"
1435,Bartangi,Tajikistan,TJK,sgh,Severely endangered,5000,38.048,71.8286,Bartang valley of Rushan district in Gorno Badakhshan Autonomous Region of Tajikistan.
1103,Singpho,India,IND,sgp,Definitely endangered,5000,27.5569,96.7456,"Arunachal Pradesh, Changlang Dt."
444,Brokpa,Bhutan,BTN,sgt,Definitely endangered,5000,27.3766,91.9981,"Sakteng valley, ’Wangdi Phodr’a district"
1962,Jibbali,Oman,OMN,shv,Severely endangered,5000,18.0623,52.4267,"within the Modern South Arabian group Jibbali is apart. Johnstone (1981) makes a distinction between the central, eastern and western dialects. 
Jibbali is spokeny ‘by a number of communities of different social status and tribal origin (Johnstone 1981). Location : Dhofar and coastal towns or villages of hte region :  Raysut, Salalah, Mirbat, Sidh. The islanders of Kuria Muria speak a dialect of Jibbali."
1597,Gutnish,Sweden,SWE,swe,Definitely endangered,5000,57.3027,18.5284,"the south-east coast from Alskog till Burs of the main island of Gotland and, at least until recently, some parts of Fårö island off the main island; a regional language not recognized by the SIL"
1216,Turi,India,IND,trd,Definitely endangered,5000,21.8411,87.2973,"West Bengal,
mostly in Jharkhand, Ranchi, Gumla and Lohardaga districts; other speakers in Chhattisgarh, Raigarh Dt. ; Orissa, Sambalpur and Sundargarh districts; West Bengal, Birbhum, Nadia, Murshidabad and Bankura districts.

."
1063,Udi (Azerbaijan),Azerbaijan,AZE,udi,Severely endangered,5000,41.0689,47.4609,"the villages of Vartashen (Vardashen, currently Oguz) in Vartashen County and Nij (Niç) in Kutkashen (currently Qabala) County, recently also in Sheki (Šäki) County and part of Zakatali County; most speakers have emigrated to the Russian Federation"
2524,Damal,Indonesia,IDN,uhn,Vulnerable,5000,-4.2806,137.0324,Irian Jaya
128,Khwe,Namibia,NAM,xuu,Definitely endangered,5000,-18.271,21.4892,"Pointer at centre of settlement area. Spoken at about 60 different settlemants in Caprivi Strip of Namibia, Ngamiland of Botswana, and at Plattfontein near Kimberley in South Africa. Some few Khwe live in the area along the Zambian-Angolan border. Major settlements in Namibia: Mutc'iku (1100), Omega (630), Chetto 590), Omega III (640), in Botswana: Gudigoa (650), Shadikarawe (367), Kaputura (240), Bietc'a (210, Ngarange (140)."
310,Pume,Venezuela (Bolivarian Republic of),VEN,yae,Definitely endangered,5000,6.7518,-68.247,
529,Kathu,China,CHN,ykt,Definitely endangered,5000,24.136,105.249,
1094,Miji,India,IND,,Definitely endangered,5000,27.3351,92.5735,"Arunachal Pradesh, West Kameng Dt., mostly Bichom and Pakesa river valleys"
2243,Mo'ang (Viet Nam),Viet Nam,VNM,,Definitely endangered,5000,22.7833,105.3666,
2413,Mo'ang (China),China,CHN,,Definitely endangered,5000,23.8421,103.9116,
72,Lafofa,Sudan,SDN,laf,Severely endangered,5140,10.3716,30.6243,
851,San Dionisio del Mar Huave,Mexico,MEX,hve,Definitely endangered,5165,16.3166,-94.75,"Municipality of San Dionisio del Mar, state of Oaxaca"
73,Dilling,Sudan,SDN,dil,Definitely endangered,5295,12.0178,29.663,
634,Chimané,Bolivia (Plurinational State of),BOL,cas,Vulnerable,5300,-15.2629,-66.8518,"Near San Borja, province of Ballivián, department of Bení (Bolivia)."
1486,Southeastern Tarahumara,Mexico,MEX,tcu,Vulnerable,5406,26.0891,-106.9645,Localities of Chinatú and others in the municipality of Guadalupe y Calvo in the state of Chihuahua
1138,Sak (Bangladesh),Bangladesh,BGD,ckh,Severely endangered,5500,21.5041,92.2055,
1605,Dameli,Pakistan,PAK,dml,Severely endangered,5500,35.578,71.8684,"Damel valley, sourthern Chitral district, NWFP, Pakistan"
1603,Yidgha,Pakistan,PAK,ydg,Definitely endangered,5500,36.0024,71.6006,"Lutkuh Valley of Chitral, west of Garam Chishma in Chitral district, NWFP, Pakistan"
909,Central Zoque,Mexico,MEX,,Definitely endangered,5500,17.0965,-93.2095,"Municipalities of Copainalá, Ostuacán, Tecpatlán, state of Chiapas"
2248,Baheng (Viet Nam),Viet Nam,VNM,pha,Vulnerable,5569,22.8166,106.35,
1305,Kwatay,Senegal,SEN,cwt,Severely endangered,5625,12.4204,-16.7596,
1301,Bainouk-Gunyaamolo,Senegal,SEN,bcz,Vulnerable,5635,12.7421,-16.1141,
1871,Bribri (Costa Rica),Costa Rica,CRI,bzd,Vulnerable,5647,9.5596,-83.3073,"Southern Atlantic and Pacific slopes of Talamanca range according to Constenla; Cantón of Talamanca, Limón province; cantón of Buenos aires, Punta Arenas province according to Ethnologue"
1829,Sipakapense,Guatemala,GTM,qum,Definitely endangered,5687,15.2121,-91.6335,Sipacapa in the municipality of San Marcos
2372,Qikiqtaaluk nigiani,Canada,CAN,ike,Vulnerable,5740,63.7577,-68.5178,Spread over 5 communities in Canada
420,Veps,Russian Federation,RUS,vep,Severely endangered,5753,60.3269,34.8046,"three dialect areas: Northern Veps:  the eastern part of Onega (Prionezhskiy) County in the Republic of Karelia; Central Veps: across the boundary of St. Petersburg (Leningrad) and Vologda provinces, mainly in the southern part of Podporozh’ye County, the eastern corner of Tikhvin County and the northeastern part of Boksitogorsk counties in St. Petersburg Province, and the western parts of Babayevo and Vytegra counties in Vologda Province; Southern Veps: the southeastern part of Boksitogorsk County"
1039,Akhvakh,Russian Federation,RUS,akv,Definitely endangered,5793,42.472,46.3238,"six villages in Akhvakh County and the villages of Ratlub, Tlyanub, and Tsegob in Kakhib County in the Republic of Daghestan in the Russian Federation; expatriate community of Akhvakh-dere in Kuba (Quba) County in Azerbaijan"
285,"Akawaio (Guyana, Venezuela)","Guyana, Venezuela (Bolivarian Republic of)","GUY, VEN",ake,Definitely endangered,5800,5.3753,-60.5126,"Mainly in the Mazaruni River Basin (Guyana), also in Gran Sabana region of Venezuela (state of Bolívar)."
1767,Baníwa do Içana,"Brazil, Colombia, Venezuela (Bolivarian Republic of)","BRA, COL, VEN",bwi,Vulnerable,5811,1.2743,-68.291,
2341,Mortlockese,Micronesia (Federated States of),FSM,mrl,Definitely endangered,5904,5.5811,153.5668,Mortlock Islands
432,Chantyal,Nepal,NPL,chx,Definitely endangered,5912,28.4493,83.4054,Myāgdī district.
